来源页面	附件URL	文件名	本地相对路径	大小	状态
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202303/t20230307_1885057.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202303/P020230307337399932849.xlsx	P020230307337399932849.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202303/1885057/attachments/P020230307337399932849.xlsx	29968	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202303/t20230307_1885057.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202303/P020230307337399764780.xlsx	P020230307337399764780.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202303/1885057/attachments/P020230307337399764780.xlsx	139116	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202301/t20230112_1871967.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202301/P020230112593424636836.xlsx	P020230112593424636836.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202301/1871967/attachments/P020230112593424636836.xlsx	30686	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202211/t20221104_1843874.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202211/P020221104385145780160.xlsx	P020221104385145780160.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202211/1843874/attachments/P020221104385145780160.xlsx	32649	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202209/t20220907_1826469.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202209/P020220907596604362790.xls	P020220907596604362790.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202209/1826469/attachments/P020220907596604362790.xls	90112	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202209/t20220902_1825171.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202209/P020220902596257335052.xlsx	P020220902596257335052.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202209/1825171/attachments/P020220902596257335052.xlsx	25574	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/t20220809_1816093.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/P020220809631413118875.xls	P020220809631413118875.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202208/1816093/attachments/P020220809631413118875.xls	89600	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/t20220802_1814221.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/P020220802384110507568.xlsx	P020220802384110507568.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202208/1814221/attachments/P020220802384110507568.xlsx	25551	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/t20220802_1814219.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/P020220802383661414768.xlsx	P020220802383661414768.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202208/1814219/attachments/P020220802383661414768.xlsx	25014	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/t20220802_1814219.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202208/P020220802383661654589.xlsx	P020220802383661654589.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202208/1814219/attachments/P020220802383661654589.xlsx	107500	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202207/t20220711_1805706.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202207/P020220711710411908017.xls	P020220711710411908017.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202207/1805706/attachments/P020220711710411908017.xls	88576	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202206/t20220602_1793852.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202206/P020220602334930925734.xlsx	P020220602334930925734.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202206/1793852/attachments/P020220602334930925734.xlsx	20258	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202206/t20220602_1793848.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202206/P020220602333195787661.xlsx	P020220602333195787661.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202206/1793848/attachments/P020220602333195787661.xlsx	21633	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202206/t20220602_1793848.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202206/P020220602333195482128.xlsx	P020220602333195482128.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202206/1793848/attachments/P020220602333195482128.xlsx	94314	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202205/t20220510_1784753.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202205/P020220510306959386851.xls	P020220510306959386851.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202205/1784753/attachments/P020220510306959386851.xls	87552	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202205/t20220506_1783217.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202205/P020220506350786559848.xlsx	P020220506350786559848.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202205/1783217/attachments/P020220506350786559848.xlsx	20124	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/t20220411_1775619.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/P020220411321091126267.xls	P020220411321091126267.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202204/1775619/attachments/P020220411321091126267.xls	87552	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/t20220406_1774454.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/P020220406559403605800.xlsx	P020220406559403605800.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202204/1774454/attachments/P020220406559403605800.xlsx	20243	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/t20220406_1774438.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/P020220406549767331200.xlsx	P020220406549767331200.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202204/1774438/attachments/P020220406549767331200.xlsx	20096	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/t20220406_1774438.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202204/P020220406549767691486.xlsx	P020220406549767691486.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202204/1774438/attachments/P020220406549767691486.xlsx	79963	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202203/t20220304_1762146.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202203/P020220304328819760414.xls	P020220304328819760414.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202203/1762146/attachments/P020220304328819760414.xls	86528	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202202/t20220211_1757031.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202202/P020220211619305367598.xlsx	P020220211619305367598.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202202/1757031/attachments/P020220211619305367598.xlsx	22412	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202202/t20220211_1757031.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202202/P020220211619305691871.xlsx	P020220211619305691871.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202202/1757031/attachments/P020220211619305691871.xlsx	274400	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202202/t20220211_1757031.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202202/P020220211619306032816.xlsx	P020220211619306032816.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202202/1757031/attachments/P020220211619306032816.xlsx	46741	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/t20220111_1748516.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/P020220111565506602177.xlsx	P020220111565506602177.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202201/1748516/attachments/P020220111565506602177.xlsx	21790	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/t20220111_1748516.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/P020220111565506220260.xlsx	P020220111565506220260.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202201/1748516/attachments/P020220111565506220260.xlsx	276814	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/t20220111_1748516.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/P020220111565506772728.xlsx	P020220111565506772728.xlsx	zw/zfxxgkzdgz/shjz/dbtkryzz/202201/1748516/attachments/P020220111565506772728.xlsx	48606	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/t20220111_1748517.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202201/P020220111565970726080.xls	P020220111565970726080.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202201/1748517/attachments/P020220111565970726080.xls	86528	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/t20211216_1738041.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/P020211216312011956863.xls	P020211216312011956863.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202112/1738041/attachments/P020211216312011956863.xls	53760	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/t20211216_1738041.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/P020211216312012352108.xls	P020211216312012352108.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202112/1738041/attachments/P020211216312012352108.xls	828928	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/t20211216_1738041.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/P020211216312012141604.xls	P020211216312012141604.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202112/1738041/attachments/P020211216312012141604.xls	133632	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/t20211216_1738039.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202112/P020211216311676824700.xls	P020211216311676824700.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202112/1738039/attachments/P020211216311676824700.xls	84480	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202111/t20211108_1724803.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202111/P020211108535089356985.xls	P020211108535089356985.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202111/1724803/attachments/P020211108535089356985.xls	84480	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202110/t20211022_1717151.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202110/P020211022347670065041.xls	P020211022347670065041.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202110/1717151/attachments/P020211022347670065041.xls	83968	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202108/t20210810_1693487.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202108/P020210810544048995329.xls	P020210810544048995329.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202108/1693487/attachments/P020210810544048995329.xls	84480	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202105/t20210519_1665297.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202105/P020210519429600579306.xls	P020210519429600579306.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202105/1665297/attachments/P020210519429600579306.xls	86528	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202104/t20210420_1655843.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202104/P020210420624433171167.xls	P020210420624433171167.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202104/1655843/attachments/P020210420624433171167.xls	86016	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202103/t20210303_1637234.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202103/P020210303619005490285.xls	P020210303619005490285.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202103/1637234/attachments/P020210303619005490285.xls	87552	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202101/t20210120_1622776.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202101/P020210120405881893703.xls	P020210120405881893703.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202101/1622776/attachments/P020210120405881893703.xls	81920	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202012/t20201229_1609233.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202012/P020201229714708133565.xls	P020201229714708133565.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202012/1609233/attachments/P020201229714708133565.xls	89088	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202012/t20201204_1599008.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202012/P020201204414324148499.xls	P020201204414324148499.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202012/1599008/attachments/P020201204414324148499.xls	89088	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202010/t20201027_1582637.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202010/P020201027580689009233.xls	P020201027580689009233.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202010/1582637/attachments/P020201027580689009233.xls	88064	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202010/t20201016_1579611.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202010/P020201016579459130041.xls	P020201016579459130041.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202010/1579611/attachments/P020201016579459130041.xls	85504	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202008/t20200827_1564234.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202008/P020200827412680227112.xls	P020200827412680227112.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202008/1564234/attachments/P020200827412680227112.xls	106496	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202103/t20210304_1637630.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202103/P020210304539063950039.docx	P020210304539063950039.docx	zw/zfxxgkzdgz/shjz/dbtkryzz/202103/1637630/attachments/P020210304539063950039.docx	11144	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202007/t20200730_1555047.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202007/P020200730561504190097.xls	P020200730561504190097.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202007/1555047/attachments/P020200730561504190097.xls	110592	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202006/t20200617_1542067.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202006/P020200617597187250198.xls	P020200617597187250198.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202006/1542067/attachments/P020200617597187250198.xls	110592	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/t20200519_1532317.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/P020200519346604956461.xls	P020200519346604956461.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202005/1532317/attachments/P020200519346604956461.xls	110592	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/t20200506_1527411.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/P020200506425837541224.xls	P020200506425837541224.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202005/1527411/attachments/P020200506425837541224.xls	109056	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/t20200506_1527232.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/P020200506315934945318.xls	P020200506315934945318.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202005/1527232/attachments/P020200506315934945318.xls	103424	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202103/t20210303_1637148.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202103/P020210303582642228262.doc	P020210303582642228262.doc	zw/zfxxgkzdgz/shjz/dbtkryzz/202103/1637148/attachments/P020210303582642228262.doc	26660	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/t20200506_1527229.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202005/P020200506315371091033.xls	P020200506315371091033.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202005/1527229/attachments/P020200506315371091033.xls	89088	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202001/t20200110_1464745.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/dbtkryzz/202001/P020200110784782701593.xls	P020200110784782701593.xls	zw/zfxxgkzdgz/shjz/dbtkryzz/202001/1464745/attachments/P020200110784782701593.xls	43008	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202601/t20260113_2183614.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202601/P020260113593704472593.xlsx	P020260113593704472593.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202601/2183614/attachments/P020260113593704472593.xlsx	10032	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202601/t20260113_2183614.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202601/P020260113593704640586.xls	P020260113593704640586.xls	zw/zfxxgkzdgz/shjz/lsjz/202601/2183614/attachments/P020260113593704640586.xls	45568	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202512/t20251226_2179943.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202512/P020251226619472702778.xlsx	P020251226619472702778.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202512/2179943/attachments/P020251226619472702778.xlsx	12509	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202512/t20251226_2179943.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202512/P020251226619472815788.xls	P020251226619472815788.xls	zw/zfxxgkzdgz/shjz/lsjz/202512/2179943/attachments/P020251226619472815788.xls	44544	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202511/t20251126_2172221.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202511/P020251126288148774291.xlsx	P020251126288148774291.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202511/2172221/attachments/P020251126288148774291.xlsx	15994	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202511/t20251126_2172221.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202511/P020251126288148893914.xls	P020251126288148893914.xls	zw/zfxxgkzdgz/shjz/lsjz/202511/2172221/attachments/P020251126288148893914.xls	45568	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202510/t20251024_2163859.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202510/P020251024587737077248.xlsx	P020251024587737077248.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202510/2163859/attachments/P020251024587737077248.xlsx	10112	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202510/t20251024_2163859.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202510/P020251024587736950909.xls	P020251024587736950909.xls	zw/zfxxgkzdgz/shjz/lsjz/202510/2163859/attachments/P020251024587736950909.xls	44032	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202508/t20250808_2145320.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202508/P020250808601830359211.xlsx	P020250808601830359211.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202508/2145320/attachments/P020250808601830359211.xlsx	10713	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202508/t20250808_2145320.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202508/P020250808601830496777.xls	P020250808601830496777.xls	zw/zfxxgkzdgz/shjz/lsjz/202508/2145320/attachments/P020250808601830496777.xls	44544	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202506/t20250612_2130507.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202506/P020250612427597943087.xlsx	P020250612427597943087.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202506/2130507/attachments/P020250612427597943087.xlsx	10028	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202506/t20250612_2130507.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202506/P020250612427597827562.xls	P020250612427597827562.xls	zw/zfxxgkzdgz/shjz/lsjz/202506/2130507/attachments/P020250612427597827562.xls	46592	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202505/t20250513_2122836.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202505/P020250513626144489309.xlsx	P020250513626144489309.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202505/2122836/attachments/P020250513626144489309.xlsx	9957	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202505/t20250513_2122836.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202505/P020250513626145034800.xls	P020250513626145034800.xls	zw/zfxxgkzdgz/shjz/lsjz/202505/2122836/attachments/P020250513626145034800.xls	23040	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202411/t20241111_2076625.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202411/P020241111405471762513.xlsx	P020241111405471762513.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202411/2076625/attachments/P020241111405471762513.xlsx	12393	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202411/t20241111_2076625.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202411/P020241111405471878176.xls	P020241111405471878176.xls	zw/zfxxgkzdgz/shjz/lsjz/202411/2076625/attachments/P020241111405471878176.xls	50176	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202410/t20241017_2070254.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202410/P020241017660928740691.xlsx	P020241017660928740691.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202410/2070254/attachments/P020241017660928740691.xlsx	10396	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202410/t20241017_2070254.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202410/P020241017660928633717.xls	P020241017660928633717.xls	zw/zfxxgkzdgz/shjz/lsjz/202410/2070254/attachments/P020241017660928633717.xls	50688	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202405/t20240506_2022502.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202405/P020240506529541391212.xlsx	P020240506529541391212.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202405/2022502/attachments/P020240506529541391212.xlsx	10120	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202405/t20240506_2022502.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202405/P020240506529541279789.xls	P020240506529541279789.xls	zw/zfxxgkzdgz/shjz/lsjz/202405/2022502/attachments/P020240506529541279789.xls	46080	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202401/t20240103_1990951.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202401/P020240103347398382288.xlsx	P020240103347398382288.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202401/1990951/attachments/P020240103347398382288.xlsx	10328	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202401/t20240103_1990951.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202401/P020240103347398484053.xls	P020240103347398484053.xls	zw/zfxxgkzdgz/shjz/lsjz/202401/1990951/attachments/P020240103347398484053.xls	45568	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202312/t20231204_1981474.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202312/P020231204564769712974.xlsx	P020231204564769712974.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202312/1981474/attachments/P020231204564769712974.xlsx	9892	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202312/t20231204_1981474.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202312/P020231204564770183547.xls	P020231204564770183547.xls	zw/zfxxgkzdgz/shjz/lsjz/202312/1981474/attachments/P020231204564770183547.xls	46592	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202311/t20231102_1971465.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/shjz/lsjz/202311/P020231102554946704442.xlsx	P020231102554946704442.xlsx	zw/zfxxgkzdgz/shjz/lsjz/202311/1971465/attachments/P020231102554946704442.xlsx	13258	done
