栏目	标题	原始链接	本地文件
zw/zwxx/sjdt	加强省际劳务协作，切实保障企业用工——我市与云南省昭通市开展跨省劳务协作	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874764.htm	zw/zwxx/sjdt/202301/1874764/page.txt
zw/zwxx/sjdt	三明机场2022年民航运输保障工作完美收官	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874740.htm	zw/zwxx/sjdt/202301/1874740/page.txt
zw/zwxx/sjdt	三明爱琴海购物公园招商工作全面启动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874738.htm	zw/zwxx/sjdt/202301/1874738/page.txt
zw/zwxx/sjdt	三明智慧停车开展“新春惠民生 智慧暖民心”免费停车活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874736.htm	zw/zwxx/sjdt/202301/1874736/page.txt
zw/zwxx/sjdt	我市未成年人关爱保护工作在全省民政工作会议上作典型经验交流发言	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874663.htm	zw/zwxx/sjdt/202301/1874663/page.txt
zw/zwxx/sjdt	我市1个基层群众性自治组织1个社区工作者获得国家表彰	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874661.htm	zw/zwxx/sjdt/202301/1874661/page.txt
zw/zwxx/sjdt	市林业局获国家林业和草原局表彰	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874558.htm	zw/zwxx/sjdt/202301/1874558/page.txt
zw/zwxx/sjdt	我市连续3年位居“中国绿都”综合评价榜首	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874553.htm	zw/zwxx/sjdt/202301/1874553/page.txt
zw/zwxx/sjdt	市委市政府与各县（市、区）签订2023年平安建设、生态环境保护目标责任书	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874489.htm	zw/zwxx/sjdt/202301/1874489/page.txt
zw/zwxx/sjdt	市委常委班子召开民主生活会	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874481.htm	zw/zwxx/sjdt/202301/1874481/page.txt
zw/zwxx/sjdt	三明市首批分校退出总校制办学	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874479.htm	zw/zwxx/sjdt/202301/1874479/page.txt
zw/zwxx/sjdt	市政府召开党组会议暨理论学习中心组学习会	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874477.htm	zw/zwxx/sjdt/202301/1874477/page.txt
zw/zwxx/sjdt	全市2022年度党委书记抓基层党建述职评议会召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230119_1874476.htm	zw/zwxx/sjdt/202301/1874476/page.txt
zw/zwxx/sjdt	三明文旅主题航班邀乘客过大年！	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230129_1875357.htm	zw/zwxx/sjdt/202301/1875357/page.txt
zw/zwxx/sjdt	玉兔迎福至 一建饰春容——福建一建集团积极参与市区春节氛围营造	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874412.htm	zw/zwxx/sjdt/202301/1874412/page.txt
zw/zwxx/sjdt	三明市市场监管局开展春节前市场价格监管工作	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874424.htm	zw/zwxx/sjdt/202301/1874424/page.txt
zw/zwxx/sjdt	我市三点发力促进“三支一扶”工作取得实效	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874303.htm	zw/zwxx/sjdt/202301/1874303/page.txt
zw/zwxx/sjdt	市交运集团新开通沙县区至生态新城322路公交线路	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874154.htm	zw/zwxx/sjdt/202301/1874154/page.txt
zw/zwxx/sjdt	市委常委会召开会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874124.htm	zw/zwxx/sjdt/202301/1874124/page.txt
zw/zwxx/sjdt	市领导开展春节前检查看望调研活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874122.htm	zw/zwxx/sjdt/202301/1874122/page.txt
zw/zwxx/sjdt	全市安全生产工作暨市政府第一季度防范重特大生产安全事故视频会议召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874121.htm	zw/zwxx/sjdt/202301/1874121/page.txt
zw/zwxx/sjdt	我市开展春运安全检查工作	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874118.htm	zw/zwxx/sjdt/202301/1874118/page.txt
zw/zwxx/sjdt	三明机场携手各航空公司推出春运特惠机票	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874080.htm	zw/zwxx/sjdt/202301/1874080/page.txt
zw/zwxx/sjdt	1路、2路公交线路更新20辆新能源纯电公交车	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1874016.htm	zw/zwxx/sjdt/202301/1874016/page.txt
zw/zwxx/sjdt	“明嘉情•贺新春”三明嘉定红色文化剪纸艺术展开展了！	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230118_1873995.htm	zw/zwxx/sjdt/202301/1873995/page.txt
zw/zwxx/sjdt	市领导赴民政服务机构调研慰问	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873981.htm	zw/zwxx/sjdt/202301/1873981/page.txt
zw/zwxx/sjdt	市民族宗教局开展党的二十大精神宣讲暨春节慰问活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873735.htm	zw/zwxx/sjdt/202301/1873735/page.txt
zw/zwxx/sjdt	我市开展春运暖程文明交通志愿服务活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873664.htm	zw/zwxx/sjdt/202301/1873664/page.txt
zw/zwxx/sjdt	我市启动2023年第一期平价商店销售机制	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873662.htm	zw/zwxx/sjdt/202301/1873662/page.txt
zw/zwxx/sjdt	“三百行动”助推革命老区乡村振兴	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873658.htm	zw/zwxx/sjdt/202301/1873658/page.txt
zw/zwxx/sjdt	我市连续3年位居“绿都”综合评价榜首	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873655.htm	zw/zwxx/sjdt/202301/1873655/page.txt
zw/zwxx/sjdt	市政协党组扩大会议暨十一届十九次主席会议召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230117_1873632.htm	zw/zwxx/sjdt/202301/1873632/page.txt
zw/zwxx/sjdt	生态新城垃圾分类试点工作正式启动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1873452.htm	zw/zwxx/sjdt/202301/1873452/page.txt
zw/zwxx/sjdt	市邮政管理局联合市总工会开展“两节”送温暖慰问活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1873408.htm	zw/zwxx/sjdt/202301/1873408/page.txt
zw/zwxx/sjdt	三明市国资阳光交易服务中心正式揭牌运营	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1873425.htm	zw/zwxx/sjdt/202301/1873425/page.txt
zw/zwxx/sjdt	乐购三明”升腾浓浓烟火气	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1872930.htm	zw/zwxx/sjdt/202301/1872930/page.txt
zw/zwxx/sjdt	我市与广安门医院合作共建闽西北区域中医医疗中心侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1872920.htm	zw/zwxx/sjdt/202301/1872920/page.txt
zw/zwxx/sjdt	市农业农村局召开全市农业安全生产和消防工作视频会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1872893.htm	zw/zwxx/sjdt/202301/1872893/page.txt
zw/zwxx/sjdt	我市省人大代表向大会提交议案建议57件	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230116_1872913.htm	zw/zwxx/sjdt/202301/1872913/page.txt
zw/zwxx/sjdt	省十四届人大一次会议三明代表团继续审议人大常委会、法院、检察院工作报告	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230115_1872832.htm	zw/zwxx/sjdt/202301/1872832/page.txt
zw/zwxx/sjdt	住明省政协委员向省政协十三届一次会议提交提案34件	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230115_1872831.htm	zw/zwxx/sjdt/202301/1872831/page.txt
zw/zwxx/sjdt	沪明对口合作激发老区教育活力	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230114_1872809.htm	zw/zwxx/sjdt/202301/1872809/page.txt
zw/zwxx/sjdt	省十四届人大一次会议三明代表团审议人大常委会、法院、检察院工作报告	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230114_1872810.htm	zw/zwxx/sjdt/202301/1872810/page.txt
zw/zwxx/sjdt	三明市国资委开展市属企业重点项目进度考核及调研工作	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230113_1872622.htm	zw/zwxx/sjdt/202301/1872622/page.txt
zw/zwxx/sjdt	三明市政府大楼（礼堂）大修工程项目顺利通过初验	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230113_1872618.htm	zw/zwxx/sjdt/202301/1872618/page.txt
zw/zwxx/sjdt	全市发展和改革工作会议在三明召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230113_1872549.htm	zw/zwxx/sjdt/202301/1872549/page.txt
zw/zwxx/sjdt	省十四届人大一次会议三明代表团继续审议政府工作报告和计划、预算报告及草案	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230113_1872161.htm	zw/zwxx/sjdt/202301/1872161/page.txt
zw/zwxx/sjdt	三明市人防办开展春节前夕人防工程安全检查督查	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230113_1872134.htm	zw/zwxx/sjdt/202301/1872134/page.txt
zw/zwxx/sjdt	三明市出台春节期间稳工稳产促就业九条措施	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1872060.htm	zw/zwxx/sjdt/202301/1872060/page.txt
zw/zwxx/sjdt	我市全力做好“乙类乙管”后新冠病毒感染患者治疗医疗保障工作	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1872034.htm	zw/zwxx/sjdt/202301/1872034/page.txt
zw/zwxx/sjdt	27、28路公交线路新能源纯电公交车正式投入运营	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1872011.htm	zw/zwxx/sjdt/202301/1872011/page.txt
zw/zwxx/sjdt	市属企业全年投资完成情况	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871992.htm	zw/zwxx/sjdt/202301/1871992/page.txt
zw/zwxx/sjdt	台江A地块周边路网工程正式开工建设	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871983.htm	zw/zwxx/sjdt/202301/1871983/page.txt
zw/zwxx/sjdt	三明市粮储局多举措做好粮油市场保供稳市	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871922.htm	zw/zwxx/sjdt/202301/1871922/page.txt
zw/zwxx/sjdt	我市积极营造景区新春氛围	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871678.htm	zw/zwxx/sjdt/202301/1871678/page.txt
zw/zwxx/sjdt	我市首批发放“健康包”8.2万份	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871661.htm	zw/zwxx/sjdt/202301/1871661/page.txt
zw/zwxx/sjdt	我市多措并举激活商贸活力侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871659.htm	zw/zwxx/sjdt/202301/1871659/page.txt
zw/zwxx/sjdt	全市多措并举做好节日期间粮油市场保供稳市	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871654.htm	zw/zwxx/sjdt/202301/1871654/page.txt
zw/zwxx/sjdt	我市争取省级服务业发展引导资金取得开门红	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871648.htm	zw/zwxx/sjdt/202301/1871648/page.txt
zw/zwxx/sjdt	省十四届人大一次会议三明代表团审议政府工作报告和计划、预算报告及草案	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230112_1871644.htm	zw/zwxx/sjdt/202301/1871644/page.txt
zw/zwxx/sjdt	福建宁化翠农种业有限责任公司揭牌成立	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871579.htm	zw/zwxx/sjdt/202301/1871579/page.txt
zw/zwxx/sjdt	市交运集团全力做好春运运力保障	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871554.htm	zw/zwxx/sjdt/202301/1871554/page.txt
zw/zwxx/sjdt	山海寄情深 携手促振兴——市农林集团助力我市农特产品走进上海	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871362.htm	zw/zwxx/sjdt/202301/1871362/page.txt
zw/zwxx/sjdt	我市举行“五讲四美”宣讲团授旗仪式暨首场宣讲活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871293.htm	zw/zwxx/sjdt/202301/1871293/page.txt
zw/zwxx/sjdt	我市举办庆祝第三个中国人民警察节系列活动	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871292.htm	zw/zwxx/sjdt/202301/1871292/page.txt
zw/zwxx/sjdt	我市发出春节期间不燃放烟花爆竹倡议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871273.htm	zw/zwxx/sjdt/202301/1871273/page.txt
zw/zwxx/sjdt	省十四届人大一次会议三明代表团成立	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230111_1871282.htm	zw/zwxx/sjdt/202301/1871282/page.txt
zw/zwxx/sjdt	重磅！事关新冠相关症状互联网诊查费，纳入医保报销	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230110_1870936.htm	zw/zwxx/sjdt/202301/1870936/page.txt
zw/zwxx/sjdt	保一方平安助一方发展	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230110_1870796.htm	zw/zwxx/sjdt/202301/1870796/page.txt
zw/zwxx/sjdt	市人社局多措并举推动稳工稳产抢开局	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230110_1870798.htm	zw/zwxx/sjdt/202301/1870798/page.txt
zw/zwxx/sjdt	沪明携手开辟合作新领域	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230110_1870790.htm	zw/zwxx/sjdt/202301/1870790/page.txt
zw/zwxx/sjdt	市文旅局赴疁参加“嘉明情•贺新年”嘉定三明红色文化剪纸艺术展闭幕式	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230110_1870787.htm	zw/zwxx/sjdt/202301/1870787/page.txt
zw/zwxx/sjdt	我市10项措施关心关爱医务人员	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230110_1870765.htm	zw/zwxx/sjdt/202301/1870765/page.txt
zw/zwxx/sjdt	喜报！三明城发集团获得AA+主体信用评级	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870659.htm	zw/zwxx/sjdt/202301/1870659/page.txt
zw/zwxx/sjdt	三明市科技局三措施加强科研诚信建设	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870512.htm	zw/zwxx/sjdt/202301/1870512/page.txt
zw/zwxx/sjdt	我市一县入选全国率先基本实现农作物生产全程机械化示范县名单	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870327.htm	zw/zwxx/sjdt/202301/1870327/page.txt
zw/zwxx/sjdt	我市更换国省道4座桥梁413个支座	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870325.htm	zw/zwxx/sjdt/202301/1870325/page.txt
zw/zwxx/sjdt	我市加快林票制度改革试点工作	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870285.htm	zw/zwxx/sjdt/202301/1870285/page.txt
zw/zwxx/sjdt	我市林长制考核居全省第一	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870286.htm	zw/zwxx/sjdt/202301/1870286/page.txt
zw/zwxx/sjdt	三明市做深日常监督推动“点题整治”工作常态化综述	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870264.htm	zw/zwxx/sjdt/202301/1870264/page.txt
zw/zwxx/sjdt	我市县级财政管理绩效综合评价获财政部表彰	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230108_1870217.htm	zw/zwxx/sjdt/202301/1870217/page.txt
zw/zwxx/sjdt	全市疫情防控工作视频会议召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230107_1870070.htm	zw/zwxx/sjdt/202301/1870070/page.txt
zw/zwxx/sjdt	市政府召开党员领导干部述责述廉会	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230107_1870068.htm	zw/zwxx/sjdt/202301/1870068/page.txt
zw/zwxx/sjdt	新年来三明，开启一场绿都飨福康养之旅	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230109_1870429.htm	zw/zwxx/sjdt/202301/1870429/page.txt
zw/zwxx/sjdt	喜讯！泰宁县入选2022年度“四好农村路”全国示范县创建单位	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869685.htm	zw/zwxx/sjdt/202301/1869685/page.txt
zw/zwxx/sjdt	市政协十一届二次会议继续举行分组讨论	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869527.htm	zw/zwxx/sjdt/202301/1869527/page.txt
zw/zwxx/sjdt	市人大代表审议市人大常委会和法院、检察院工作报告侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869526.htm	zw/zwxx/sjdt/202301/1869526/page.txt
zw/zwxx/sjdt	十一届市政协召开第十八次主席会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869520.htm	zw/zwxx/sjdt/202301/1869520/page.txt
zw/zwxx/sjdt	市十四届人大二次会议主席团举行第三次会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869515.htm	zw/zwxx/sjdt/202301/1869515/page.txt
zw/zwxx/sjdt	市政协十一届二次会议举行中共党员委员会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869513.htm	zw/zwxx/sjdt/202301/1869513/page.txt
zw/zwxx/sjdt	市政协十一届二次会议胜利闭幕	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230106_1869508.htm	zw/zwxx/sjdt/202301/1869508/page.txt
zw/zwxx/sjdt	喜讯！2022年第二批城镇保障性安居工程中央及省级专项资金已下达！	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1869369.htm	zw/zwxx/sjdt/202301/1869369/page.txt
zw/zwxx/sjdt	我市新获批1个国家级农业标准化示范区项目	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1869100.htm	zw/zwxx/sjdt/202301/1869100/page.txt
zw/zwxx/sjdt	我市积极发挥中医药在新冠病毒感染医疗救治中的特色优势作用	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1869022.htm	zw/zwxx/sjdt/202301/1869022/page.txt
zw/zwxx/sjdt	市政协委员分组讨论政府工作报告和计划、预算报告侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1868887.htm	zw/zwxx/sjdt/202301/1868887/page.txt
zw/zwxx/sjdt	市人大代表审议政府工作报告和计划、预算报告侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1868881.htm	zw/zwxx/sjdt/202301/1868881/page.txt
zw/zwxx/sjdt	市政协十一届二次会议举行第二次全体会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1868871.htm	zw/zwxx/sjdt/202301/1868871/page.txt
zw/zwxx/sjdt	市十四届人大二次会议主席团举行第二次会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1868856.htm	zw/zwxx/sjdt/202301/1868856/page.txt
zw/zwxx/sjdt	十一届市政协召开第十七次主席会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1868853.htm	zw/zwxx/sjdt/202301/1868853/page.txt
zw/zwxx/sjdt	1月5日起，国内航班燃油费将调整	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230105_1869397.htm	zw/zwxx/sjdt/202301/1869397/page.txt
zw/zwxx/sjdt	市政协委员为推动生态新城建设建言献策	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868427.htm	zw/zwxx/sjdt/202301/1868427/page.txt
zw/zwxx/sjdt	市政协委员分组讨论常委会工作报告和提案工作报告侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868425.htm	zw/zwxx/sjdt/202301/1868425/page.txt
zw/zwxx/sjdt	市政协委员建言献策“两岸乡村融合发展”	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868422.htm	zw/zwxx/sjdt/202301/1868422/page.txt
zw/zwxx/sjdt	热烈祝贺市十四届人大二次会议隆重开幕	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868405.htm	zw/zwxx/sjdt/202301/1868405/page.txt
zw/zwxx/sjdt	市十四届人大二次会议主席团举行第一次会议	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868401.htm	zw/zwxx/sjdt/202301/1868401/page.txt
zw/zwxx/sjdt	市十四届人大二次会议今日开幕	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868396.htm	zw/zwxx/sjdt/202301/1868396/page.txt
zw/zwxx/sjdt	市政协十一届二次会议开幕	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230104_1868390.htm	zw/zwxx/sjdt/202301/1868390/page.txt
zw/zwxx/sjdt	福建一建集团生态新城片区项目2022年度完成产值超17.5亿元	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1868027.htm	zw/zwxx/sjdt/202301/1868027/page.txt
zw/zwxx/sjdt	省人社厅邀请我市参加就业直通车节目马兰花创业培训专题访谈	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867982.htm	zw/zwxx/sjdt/202301/1867982/page.txt
zw/zwxx/sjdt	市十四届人大二次会议代表、市政协十一届二次会议委员报到侧记	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867970.htm	zw/zwxx/sjdt/202301/1867970/page.txt
zw/zwxx/sjdt	市委常委班子成员开展述责述廉	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867894.htm	zw/zwxx/sjdt/202301/1867894/page.txt
zw/zwxx/sjdt	市政协十一届二次会议各组召集人会议召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867892.htm	zw/zwxx/sjdt/202301/1867892/page.txt
zw/zwxx/sjdt	市委经济工作会议召开	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867889.htm	zw/zwxx/sjdt/202301/1867889/page.txt
zw/zwxx/sjdt	市政协十一届二次会议今日开幕	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867887.htm	zw/zwxx/sjdt/202301/1867887/page.txt
zw/zwxx/sjdt	热烈祝贺三明市政协十一届二次会议开幕	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230103_1867884.htm	zw/zwxx/sjdt/202301/1867884/page.txt
zw/zwxx/sjdt	我市院士专家年度事业平台建设创新高	http://www.sm.gov.cn/zw/zwxx/sjdt/202301/t20230102_1867862.htm	zw/zwxx/sjdt/202301/1867862/page.txt
zw/zwxx/sjdt	我市组织收听收看省委经济工作会议并开展分组讨论	http://www.sm.gov.cn/zw/zwxx/sjdt/202212/t20221231_1867755.htm	zw/zwxx/sjdt/202212/1867755/page.txt
zw/zwxx/sjdt	今起，我市第二批抗原 检测试剂陆续投放市场	http://www.sm.gov.cn/zw/zwxx/sjdt/202212/t20221231_1867753.htm	zw/zwxx/sjdt/202212/1867753/page.txt
zw/zwxx/sjdt	三明再添2家国家4A级旅游景区	http://www.sm.gov.cn/zw/zwxx/sjdt/202212/t20221230_1867544.htm	zw/zwxx/sjdt/202212/1867544/page.txt
zw/zwxx/sjdt	西安-三明-海口航线顺利开通	http://www.sm.gov.cn/zw/zwxx/sjdt/202212/t20221230_1867519.htm	zw/zwxx/sjdt/202212/1867519/page.txt
zw/zwxx/sjdt	三明市统计局“三强一严”做好四下企业研发创新统计工作	http://www.sm.gov.cn/zw/zwxx/sjdt/202212/t20221230_1867449.htm	zw/zwxx/sjdt/202212/1867449/page.txt
